Date,Open,High,Low,Close,Adj Close,Volume,MA_10,MA_30,K,D
2020/3/20,8816.860352,9264.419922,8816.860352,9234.089844,9234.089844,4683400,9971.7619144,11035.367643466661,17.92597598760111,8.547226306590098
2020/3/23,9025.549805,9029.519531,8750.139648,8890.030273,8890.030273,136500,9763.0009767,10944.608333566663,28.514599392568243,16.985666285833656
2020/3/24,9083.780273,9415.639648,9083.780273,9285.620117,9285.620117,2920600,9591.208984399998,10868.326660466664,51.08467028096447,32.50841522037796
2020/3/25,9426.429688,9722.370117,9426.429688,9644.75,9644.75,3565400,9466.308984399999,10801.016992466664,67.52440570918914,49.041225127573966
2020/3/26,9667.139648,9739.730469,9565.019531,9736.360352,9736.360352,2795400,9397.7129886,10733.089323199996,90.15559676596776,69.58822425204046
2020/3/27,9807.900391,9954.860352,9691.139648,9698.919922,9698.919922,3349400,9354.7179688,10663.327311599996,90.64650293984892,82.77550180500195
2020/3/30,9571.219727,9655.700195,9415.519531,9629.429688,9629.429688,2274000,9345.8839845,10590.451627866662,80.3517355738246,87.05127842654711
2020/3/31,9689.620117,9789.80957,9630.299805,9708.05957,9708.05957,2882300,9372.726953200001,10521.936621199995,65.21201861935305,78.73675237767554
2020/4/1,9726.200195,9736.0,9663.629883,9663.629883,9663.629883,2434800,9417.222949300001,10455.758268299995,54.294455514763634,66.61940323598044
2020/4/6,9707.75,9818.740234,9651.519531,9818.740234,9818.740234,2987300,9530.9629883,10391.088281433327,58.33485724604554,59.28044379338743
2020/4/7,9928.160156,10039.15039,9928.160156,9996.389648,9996.389648,3205000,9607.1929687,10333.464941699993,71.30251331591323,61.31060869224083
2020/4/8,10010.63965,10149.75977,9984.660156,10137.469729999999,10137.469729999999,3117000,9731.9369144,10281.835612366662,88.51303226508969,72.71680094234951
2020/4/9,10173.25977,10246.83984,10092.36035,10119.42969,10119.42969,3058700,9815.317871700001,10234.654264699995,89.79179507877298,83.20244688659199
2020/4/10,10105.42969,10165.12012,10103.76953,10157.61035,10157.61035,2365200,9866.6039067,10188.56692736666,87.08121346037689,88.4620136014132
2020/4/13,10147.55957,10179.40039,10080.65039,10099.219729999999,10099.219729999999,2456300,9902.8898445,10144.086914366662,72.42905221158243,83.10068691691077
2020/4/14,10130.65039,10344.12988,10130.65039,10332.94043,10332.94043,2847000,9966.2918953,10112.112598033329,78.52544673054184,79.3452374675004
2020/4/15,10366.76953,10461.83984,10366.76953,10447.20996,10447.20996,3333800,10048.069922499999,10088.004264699995,82.2422897329481,77.73226289169081
2020/4/16,10385.780270000001,10425.29004,10317.12988,10375.48047,10375.48047,2770300,10114.812012499999,10056.262956033328,90.13134770958682,83.63302805769227
2020/4/17,10554.549809999999,10710.15039,10552.58008,10597.04004,10597.04004,3725200,10208.153028199999,10029.752637033329,85.17950813361131,85.8510485253821
2020/4/20,10612.4502,10637.63965,10542.95996,10586.70996,10586.70996,2298700,10284.9500008,9998.815625366664,79.358427886293,84.88976124316372
2020/4/21,10544.799809999999,10544.799809999999,10278.9502,10288.41992,10288.41992,3392700,10314.153028,9964.369303699998,54.308883515524975,72.9489398451431
2020/4/22,10256.11035,10310.84961,10140.08984,10307.74023,10307.74023,2531000,10331.180078000001,9942.03932303333,36.76805331227387,56.81178823803063
2020/4/23,10370.12988,10462.7002,10294.87988,10366.50977,10366.50977,2633300,10355.888086,9920.804980699997,23.77464376817868,38.28386019865919
2020/4/24,10367.969729999999,10386.92969,10324.2002,10347.36035,10347.36035,2400100,10374.863086000001,9902.591992366662,36.92868125624042,32.49045944556433
2020/4/27,10407.49023,10578.95996,10407.49023,10567.26953,10567.26953,3281100,10421.668066000002,9907.42363303333,59.57102084610031,40.09144862350649
2020/4/28,10580.25,10620.51953,10537.70996,10616.05957,10616.05957,3260300,10449.97998,9923.663281366664,79.35538657425083,58.618362892197204
2020/4/29,10656.40039,10794.83008,10656.40039,10772.219729999999,10772.219729999999,3529100,10482.480957,9958.81162133333,97.2951320192654,78.74051314653886
2020/4/30,10826.25977,11012.780270000001,10826.25977,10992.13965,10992.13965,3909100,10544.146875,10010.5619469,97.18386315149466,91.27812724833699
2020/5/4,10781.50977,10781.50977,10658.5,10720.48047,10720.48047,3113100,10556.490918,10060.6222985,81.39635037078064,91.95844851384692
2020/5/5,10756.9502,10833.530270000001,10735.00977,10774.61035,10774.61035,2817200,10575.280957,10130.397982033332,66.19265219878768,81.59095524035435
2020/5/6,10771.08984,10828.73047,10708.09961,10774.98047,10774.98047,3137600,10623.937012,10181.761002899999,44.94967506025714,64.17955920994184
2020/5/7,10778.530270000001,10890.87012,10775.16016,10842.91992,10842.91992,2849600,10677.454981,10246.857324466666,45.06490014318877,52.06907580074455
2020/5/8,10883.219729999999,10970.7002,10883.219729999999,10901.41992,10901.41992,3169900,10730.945996,10300.7173179,54.37911221707342,48.13122914017313
2020/5/11,10942.17969,11039.11035,10942.17969,11013.25977,11013.25977,3370600,10797.535938,10346.334310233333,74.01808045380722,57.820697604689826
2020/5/12,10974.50977,10974.50977,10854.50977,10879.469729999999,10879.469729999999,3047800,10828.755958,10384.437956166666,73.92373402226731,67.44030889771601
2020/5/13,10861.00977,10938.26953,10828.92969,10938.26953,10938.26953,2677400,10860.976954000002,10425.749609766668,68.5858974327355,72.17590396960337
2020/5/14,10894.16992,10894.16992,10777.45996,10780.87988,10780.87988,3054300,10861.842969000001,10464.131282833336,38.291446299956256,60.26702591831971
2020/5/15,10833.16016,10904.00977,10730.549809999999,10814.91992,10814.91992,2749400,10844.120996000001,10501.026627833337,30.1485662433308,45.67530332534087
2020/5/18,10753.20996,10812.87012,10730.7002,10740.549809999999,10740.549809999999,2716100,10846.127930000002,10536.923958733336,10.916406845443861,26.452139796243653
2020/5/19,10812.79004,10924.79004,10812.79004,10860.44043,10860.44043,3048200,10854.710938000002,10571.647298600003,31.32461277655481,24.129861955109835
2020/5/20,10892.75977,10933.98047,10860.15039,10907.799809999999,10907.799809999999,2731300,10867.992872000003,10602.027637333336,51.253711287735136,31.164910303244614
2020/5/21,10933.20996,11021.66016,10933.20996,11008.30957,11008.30957,2787700,10884.531837000002,10631.055632000001,81.69200267937178,54.75677558122059
2020/5/22,10977.549809999999,10977.549809999999,10804.55957,10811.15039,10811.15039,2923700,10875.504884000002,10654.112988666668,70.06475034113089,67.67015476941262
2020/5/25,10812.94043,10874.54004,10719.25,10871.17969,10871.17969,2222100,10861.296876000002,10677.898633333336,57.767812337526074,69.8415217860096
2020/5/26,10903.32031,11046.219729999999,10903.32031,10997.20996,10997.20996,2886300,10873.070899000002,10707.831641000002,54.30014825595982,60.710903644872275
2020/5/27,11023.92969,11069.719729999999,10972.25,11014.66016,11014.66016,2794500,10880.709962,10730.555632000001,73.18010187945579,61.74935415764725
2020/5/28,11040.62012,11087.530270000001,10915.299809999999,10944.19043,10944.19043,3122300,10897.041017,10747.121647666669,76.79309772244413,68.09111595261993
2020/5/29,10921.16016,10965.030270000001,10861.90039,10942.16016,10942.16016,3589800,10909.765041,10766.010970666666,68.63189772651867,72.86836577613956
2020/6/1,10971.40039,11109.29004,10971.40039,11079.01953,11079.01953,2655700,10943.612013000002,10782.076953666667,69.78998327651664,71.7383262418265
2020/6/2,11109.26953,11170.49023,11102.969729999999,11127.92969,11127.92969,2754300,10970.360939000002,10800.117611333333,78.16646865626925,72.19611655310153
2020/6/3,11182.51953,11330.51953,11182.51953,11320.16016,11320.16016,3776100,11011.596974000002,10834.508952666667,90.58715821979699,79.51453671752763
2020/6/4,11373.94043,11425.41992,11341.58008,11393.23047,11393.23047,3539700,11050.089064000002,10870.691960666669,92.7617412497349,87.17178937526705
2020/6/5,11418.00977,11482.36035,11411.94043,11479.40039,11479.40039,3400800,11116.914064,10907.788314666668,97.16595816629729,93.50495254527641
2020/6/8,11539.0,11631.88965,11528.44043,11610.32031,11610.32031,3822500,11190.828126,10949.886980000003,96.54349775874101,95.49039905825775
2020/6/9,11600.61035,11640.4502,11537.37988,11637.11035,11637.11035,3023600,11254.818165,10985.548340666668,98.2044578309448,97.30463791866106
2020/6/10,11635.99023,11740.90039,11621.01953,11720.16016,11720.16016,3477600,11325.368165000002,11022.351693666667,96.66626144680129,97.13807234549573
2020/6/11,11738.49023,11771.12012,11516.58984,11535.76953,11535.76953,4457500,11384.526075000002,11047.803353666668,76.18410371137936,90.35160766304183
2020/6/12,11406.54004,11442.299809999999,11244.63965,11429.94043,11429.94043,3367500,11433.304102000002,11062.396713,54.825927334682454,75.89209749762105
2020/6/15,11436.280270000001,11469.83984,11299.4502,11306.25977,11306.25977,3034000,11456.028126000001,11081.922689666668,27.1252752433598,52.711768763140554
2020/6/16,11380.66992,11542.25,11380.66992,11511.63965,11511.63965,2915500,11494.399122,11106.490333000002,32.538142709579944,38.16311509587408
2020/6/17,11525.5,11550.32031,11482.32031,11534.58984,11534.58984,3138800,11515.842090000002,11131.810645333337,39.16386553395492,32.9424278289649
2020/6/18,11534.2002,11567.41992,11485.38965,11548.33008,11548.33008,3404900,11531.352051000002,11155.324317333336,66.62441515723226,46.108807800255725
2020/6/19,11557.26953,11584.87988,11542.37012,11549.86035,11549.86035,4580400,11538.398047000002,11176.938998333333,78.96335220518618,61.58387763212446
2020/6/22,11553.91016,11632.87988,11553.91016,11572.92969,11572.92969,2950700,11534.658985000004,11195.594662333335,86.01559971729277,77.20112235990375
2020/6/23,11618.41992,11679.40039,11530.84961,11612.36035,11612.36035,3057500,11532.183985000003,11220.024349666666,76.64811338543315,80.54235510263737
2020/6/24,11647.86035,11701.23047,11637.79004,11660.66992,11660.66992,2861900,11526.234961000004,11244.104362666667,74.47383870987176,79.04585060419923
2020/6/29,11608.799809999999,11608.799809999999,11500.65039,11542.62012,11542.62012,2922300,11526.920020000001,11269.495703999999,56.03854868768148,69.05350026099545
2020/6/30,11563.59961,11638.0,11563.59961,11621.24023,11621.24023,2935300,11546.050000000001,11296.373047666664,54.084280635348335,61.53222267763385
2020/7/1,11622.63965,11736.38965,11622.63965,11703.41992,11703.41992,2868400,11585.766015000001,11328.468717999998,55.686348835841976,55.26972605295725
2020/7/2,11694.09961,11805.20996,11690.9502,11805.13965,11805.13965,3060100,11615.116015000001,11359.958691999998,82.03726139781264,63.93596362300098
2020/7/3,11857.90039,11933.58984,11857.90039,11909.16016,11909.16016,3536100,11652.573047000002,11393.33737033333,93.449496774711,77.05770233612186
2020/7/6,11941.83984,12116.7002,11941.83984,12116.7002,12116.7002,4451500,11709.410059000002,11430.283724666666,98.11138890078269,91.19938235776878
2020/7/7,12176.79004,12249.9502,12028.57031,12092.969729999999,12092.969729999999,4263000,11763.720997,11473.011036,89.77762978852918,93.77950515467428
2020/7/8,12086.12988,12190.26953,12083.83984,12170.19043,12170.19043,3598500,11823.447071,11516.311393999998,86.90244723254358,91.59715530728515
2020/7/9,12222.90039,12273.42969,12181.33984,12192.69043,12192.69043,3882900,11881.480079,11556.160742999999,80.42562678530514,85.70190126879264
2020/7/10,12250.44043,12253.58008,12030.2002,12073.67969,12073.67969,4166700,11922.781056000002,11591.461394,68.68705358252235,78.6717092001237
2020/7/13,12109.61035,12216.24023,12109.61035,12211.55957,12211.55957,3558300,11989.675001,11633.707031999998,65.0206143783417,71.37776491538973
2020/7/14,12202.88965,12228.30957,12143.91016,12209.00977,12209.00977,3333000,12048.451955,11675.935352333332,62.66902069427287,65.45889621837897
2020/7/15,12233.99023,12320.48047,12162.51953,12202.84961,12202.84961,3905800,12098.394924000002,11713.396354999999,69.24131429499812,65.64364978920423
2020/7/16,12173.04004,12220.92969,12107.04004,12157.74023,12157.74023,3196600,12133.654982000002,11747.723372999997,58.97613788549574,63.62882429158892
2020/7/17,12195.719729999999,12266.92969,12144.62012,12181.55957,12181.55957,3396200,12160.894923000002,11776.436686666664,46.109052871366096,58.10883501728666
2020/7/20,12205.25,12221.33008,12065.799809999999,12174.54004,12174.54004,2819300,12166.678907,11802.480338999998,40.515685887833165,48.533625548231676
2020/7/21,12242.32031,12450.16016,12242.32031,12397.549809999999,12397.549809999999,3529000,12197.136915,11833.085319666663,54.640810817642524,47.08851652561393
2020/7/22,12389.75977,12486.9502,12389.40039,12473.26953,12473.26953,3424000,12227.444825,11861.850293666665,75.25350832223727,56.803335009237664
2020/7/23,12423.01953,12429.75977,12347.86035,12413.04004,12413.04004,3426700,12249.479786,11887.714616666664,88.50474648451024,72.79968854146335
2020/7/24,12467.42969,12502.83984,12266.549809999999,12304.04004,12304.04004,3996200,12272.515820999999,11907.177279333331,77.90474278625764,80.55433253100172
2020/7/27,12618.69043,12686.36035,12586.91016,12588.299809999999,12588.299809999999,3687300,12310.189844999999,11942.261621999998,71.62630586251738,79.34526504442842
2020/7/28,12951.719729999999,13031.7002,12533.19043,12586.73047,12586.73047,4457700,12347.961914999998,11980.821289999998,58.09132023719358,69.20745629532287
2020/7/29,12530.74023,12660.87012,12488.00977,12540.969729999999,12540.969729999999,3067000,12381.773926999998,12021.978288666665,51.87552446357646,60.531050187762474
2020/7/30,12691.86035,12769.469729999999,12616.83008,12722.91992,12722.91992,3244900,12438.291895999999,12062.354297666665,45.784929069085884,51.91725792328531
2020/7/31,12653.45996,12733.48047,12635.70996,12664.799809999999,12664.799809999999,3171700,12486.615919999998,12100.027963333332,42.67533520751946,46.77859624672727
2020/8/3,12642.73047,12673.01953,12506.58984,12513.030270000001,12513.030270000001,3391600,12520.464942999997,12132.184636333333,32.25438222967484,40.2382155020934
2020/8/4,12577.87988,12709.91992,12577.87988,12709.91992,12709.91992,3465700,12551.701953999998,12170.853288666667,38.6537257859686,37.8611477410543
2020/8/5,12762.33984,12816.38965,12739.99023,12802.299809999999,12802.299809999999,3917200,12584.604981999997,12211.832292666666,59.63215251078331,43.51342017547558
2020/8/6,12894.24023,12971.87012,12851.2002,12913.5,12913.5,4098100,12634.650977999996,12255.203614333333,87.24977658295683,61.84521829323625
2020/8/7,12901.42969,12912.62988,12791.17969,12828.87012,12828.87012,3831300,12687.133985999997,12294.143621,84.0575459615253,76.97982501842182
2020/8/10,12786.799809999999,12933.16016,12786.799809999999,12894.0,12894.0,3952000,12717.704004999998,12339.189617,78.98540170940167,83.43090808462794
2020/8/11,12856.45996,12906.00977,12780.19043,12780.19043,12780.19043,3726400,12737.050001,12377.821290333335,55.612668449268334,72.88520537339845
2020/8/12,12713.62988,12730.95996,12625.54004,12670.34961,12670.34961,3440300,12749.987989,12410.05228,36.83685603709182,57.144975398587285
2020/8/13,12758.87012,12812.799809999999,12717.12988,12763.12988,12763.12988,3631900,12754.008984999999,12441.985287666666,25.00074633421131,39.15009027352383
2020/8/14,12709.969729999999,12801.30957,12679.19043,12795.45996,12795.45996,3896200,12767.075,12471.528614333334,37.63417475803563,33.15725904311293
2020/8/17,12813.94043,12956.11035,12800.69043,12956.11035,12956.11035,4310300,12811.383008,12499.508952666665,66.65470819442292,43.096543095556626
2020/8/18,12974.95996,12981.58008,12840.25,12872.13965,12872.13965,3911700,12827.604981,12525.481283333333,74.83289883494864,59.7072605958024
2020/8/19,12904.83984,12950.11035,12778.63965,12778.63965,12778.63965,4459400,12825.238965,12545.762924,67.3831786055077,69.62359521162642
2020/8/20,12764.75,12764.75,12144.75977,12362.63965,12362.63965,6063400,12770.15293,12551.427898,42.72872481163802,61.648267417364785
2020/8/21,12462.51953,12638.65039,12462.51953,12607.83984,12607.83984,3778800,12748.049901999999,12569.233236333332,38.08748815525832,49.399797190801344
2020/8/24,12629.780270000001,12702.94043,12567.9502,12647.12988,12647.12988,3397300,12723.362889999999,12583.752246666667,47.13596797541074,42.65072698076903
2020/8/25,12706.40039,12814.55957,12698.84961,12758.25,12758.25,3891600,12721.168846999997,12602.060254333333,63.849352179437915,49.69093610336899
2020/8/26,12768.95996,12833.29004,12734.69043,12833.29004,12833.29004,3413200,12737.462889999999,12623.074935333334,78.73666771316341,63.2406626226707
2020/8/27,12888.65039,12960.67969,12786.4502,12797.30957,12797.30957,4956500,12740.880858999999,12644.393913333333,81.12736441205215,74.57112810155117
2020/8/28,12759.299809999999,12799.16016,12674.57031,12728.84961,12728.84961,3774200,12734.219824,12662.636914666666,69.39160929149831,76.41854713890463
2020/8/31,12763.44043,12831.37988,12591.4502,12591.4502,12591.4502,4820400,12697.753808999998,12676.53392,36.05827595816498,62.19241655390516
2020/9/1,12617.38965,12703.280270000001,12565.83008,12703.280270000001,12703.280270000001,4070500,12680.867870999999,12686.724935333334,25.260098658140564,43.56999463593464
2020/9/2,12772.42969,12802.61035,12646.469729999999,12699.5,12699.5,3968600,12672.953905999999,12694.265951000001,22.888048439505905,28.068807685270503
2020/9/3,12774.969729999999,12857.79004,12732.32031,12757.969729999999,12757.969729999999,5711400,12712.486914,12705.763607333334,44.82480647988914,30.990984525845224
2020/9/4,12645.91992,12655.66992,12559.780270000001,12637.9502,12637.9502,5122000,12715.497949999999,12716.893946000002,41.9647698299765,36.55920824979054
2020/9/7,12645.92969,12725.049809999999,12575.36035,12601.40039,12601.40039,5406000,12710.925001,12717.330632000003,35.33565320635916,40.70840983874162
2020/9/8,12637.41992,12702.549809999999,12614.719729999999,12663.55957,12663.55957,4243200,12701.455957999999,12719.891602000002,25.006937412375965,34.1024534829039
2020/9/9,12592.17969,12616.57031,12480.5,12608.58008,12608.58008,4223700,12678.984961999999,12722.145280333334,27.57917704404349,29.30725588759289
2020/9/10,12665.74023,12708.63965,12650.40039,12691.75,12691.75,4738300,12668.429004999998,12721.106283000001,51.718241877972936,34.76811877813082
2020/9/11,12697.45996,12701.79004,12616.67969,12675.9502,12675.9502,4644800,12663.139063999997,12721.477962666668,66.75101634971584,48.68281175724411
2020/9/14,12680.41016,12793.07031,12680.41016,12787.82031,12787.82031,3515300,12682.776074999998,12730.637630666668,88.20868263326906,68.89264695365263
2020/9/15,12787.41992,12857.73047,12773.23047,12845.65039,12845.65039,3475900,12697.013086999996,12735.16197966667,91.68017348623373,82.2132908230729
2020/9/16,12989.80957,13021.67969,12948.719729999999,12976.75977,12976.75977,3609400,12724.739063999998,12740.97731166667,94.67557734422246,91.52147782124177
2020/9/17,12920.15039,12972.51953,12851.51953,12872.74023,12872.74023,3259900,12736.216113999997,12739.618652666668,82.97705960749663,89.77760347931763
2020/9/18,12858.59961,12927.80957,12841.08984,12875.62012,12875.62012,3858100,12759.983105999996,12741.176986000002,69.77819887966585,82.47694527712834
2020/9/21,12874.61035,12952.30957,12795.08984,12795.12012,12795.12012,3612600,12779.355078999997,12737.880990000001,43.07881585931307,65.27802478215854
2020/9/22,12786.91016,12786.91016,12632.74023,12645.50977,12645.50977,3420700,12777.550098999998,12733.391634666668,23.09826398109256,45.318426240023854
2020/9/23,12656.299809999999,12700.88965,12548.07031,12583.87988,12583.87988,3552700,12775.080078999998,12730.509310333337,6.843465495270991,24.3401817785589
2020/9/24,12487.48047,12487.48047,12264.37988,12264.37988,12264.37988,4698500,12732.343066999998,12713.884310333337,3.9066279394921035,11.282785805285245
2020/9/25,12312.94043,12385.80957,12149.80957,12232.91016,12232.91016,4286100,12688.039062999998,12695.132650333337,6.263976156315091,5.671356530359422
2020/9/28,12282.36035,12462.75977,12282.36035,12462.75977,12462.75977,3002400,12655.533008999999,12678.687631000004,19.82540557287875,9.99866988956201
2020/9/29,12488.09961,12571.33984,12429.719729999999,12467.73047,12467.73047,2887800,12617.741016999998,12665.207325000003,39.055575049034324,21.71498559274275
2020/9/30,12483.65039,12568.67969,12466.58008,12515.61035,12515.61035,2462100,12571.626074999998,12656.439681666669,64.5302516917588,41.13707743789066
2020/10/5,12567.87988,12637.62012,12519.12012,12548.280270000001,12548.280270000001,2876800,12539.180079,12662.627702333333,75.38509858838204,59.65697510972509
2020/10/6,12644.08984,12706.38965,12644.08984,12704.23047,12704.23047,3064800,12522.041114,12665.840723333335,89.3185273195517,76.41129253323088
2020/10/7,12667.50977,12774.36035,12619.80957,12746.37012,12746.37012,2873000,12517.166114000001,12669.148731333333,91.0182560305645,85.24062731283277
2020/10/8,12832.54004,12887.19043,12818.00977,12887.19043,12887.19043,3427200,12541.334180000002,12673.446745666668,97.1230747967842,92.48661938230015
2020/10/12,12959.15039,12997.79004,12898.88965,12955.91016,12955.91016,3714400,12578.537208,12677.534083,94.37640356076308,94.1725781293706
2020/10/13,12988.44043,12994.66016,12857.09961,12947.12988,12947.12988,3354400,12646.812208,12682.528093333334,92.6159765677026,94.70515164174998
2020/10/14,12927.08984,12960.0,12895.79004,12919.30957,12919.30957,3672900,12715.452149,12688.876758666669,85.69494261410527,90.89577424752368
2020/10/15,12892.29004,12909.11035,12786.25977,12827.82031,12827.82031,3580300,12751.958202999998,12696.755762333334,61.82720282690152,80.04604066956982
2020/10/16,12814.16016,12896.299809999999,12750.37012,12750.37012,12750.37012,3718400,12780.222167999998,12698.325424,32.96148656383634,60.161210668281065
2020/10/19,12803.32031,12911.41016,12803.32031,12908.33984,12908.33984,2971300,12819.495116999999,12705.286752000002,28.104127914935564,40.964272435224494
2020/10/20,12889.99023,12917.75,12862.37012,12862.37012,12862.37012,2623800,12850.904101999997,12708.766765,39.36410673967576,33.476573739482575
2020/10/21,12889.87988,12942.12012,12846.41992,12877.25,12877.25,3419400,12868.206054999999,12716.743424999999,61.42058305432164,42.96293923631101
2020/10/22,12854.969729999999,12917.030270000001,12827.40039,12917.030270000001,12917.030270000001,3683000,12885.272069999999,12727.264420999998,68.83741981153536,56.54070320184428
2020/10/23,12945.12012,12963.25977,12875.23047,12898.82031,12898.82031,3531700,12886.435058,12735.106445666665,70.93161807148316,67.06320697911342
2020/10/26,12923.549809999999,12971.58008,12894.17969,12909.030270000001,12909.030270000001,4288700,12881.747069,12745.121451999998,67.74739762033671,69.1721451677851
2020/10/27,12867.76953,12884.32031,12821.07031,12875.00977,12875.00977,3583700,12874.535058,12751.230110999999,50.721568890298904,63.133528194039606
2020/10/28,12853.75977,12879.98047,12761.33008,12793.75,12793.75,3657900,12861.979101,12755.156770999998,35.95810474041665,51.47569041701744
2020/10/29,12687.63965,12699.82031,12583.37012,12662.91016,12662.91016,3741600,12845.488086000001,12750.993099333331,23.915489895572836,36.86505450876282
2020/10/30,12651.34961,12656.29004,12546.33984,12546.33984,12546.33984,3918600,12825.085058,12741.016080999996,11.969541137561711,23.947711924517083
2020/11/2,12565.32031,12594.33984,12480.66016,12591.30957,12591.30957,2950900,12793.382031,12728.167740999994,15.966816602291166,17.28394921180859
2020/11/3,12641.280270000001,12760.13965,12641.280270000001,12736.00977,12736.00977,2946900,12780.745996000001,12723.610058999995,30.452529332275777,19.462962357376238
2020/11/4,12766.86035,12885.280270000001,12736.01953,12867.90039,12867.90039,3335500,12779.811035,12723.352734666663,62.354076852162166,36.25780759557639
2020/11/5,12878.00977,12918.799809999999,12840.40039,12918.799809999999,12918.799809999999,2946300,12779.987989,12727.475390999996,86.55023460185994,59.78561359543264
2020/11/6,12952.49023,12999.16016,12927.299809999999,12973.530270000001,12973.530270000001,3215100,12787.458985000001,12738.409407666662,96.920519554602,81.94161033620804
2020/11/9,13053.98047,13149.90039,13048.66992,13127.469729999999,13127.469729999999,3696600,12809.302931,12756.52906933333,96.88227176680893,93.4510086410903
2020/11/10,13090.65039,13142.219729999999,13022.91992,13081.719729999999,13081.719729999999,4774300,12829.973927,12783.773730999996,91.39110537977977,95.06463223373025
2020/11/11,13067.04004,13262.19043,13067.04004,13262.19043,13262.19043,5109800,12876.81797,12818.083073333331,93.0388000117308,93.77072571943985
2020/11/12,13324.86035,13324.86035,13193.74023,13221.780270000001,13221.780270000001,3935700,12932.704980999999,12843.383756666664,85.86611804903019,90.09867448018029
2020/11/13,13221.799809999999,13273.33008,13170.12012,13273.33008,13273.33008,3526400,13005.404005,12870.237076999996,85.66849454241476,88.19113753439194
2020/11/16,13356.74023,13551.830080000002,13356.74023,13551.830080000002,13551.830080000002,3858000,13101.456055999999,12904.777734666663,85.66849454241476,85.73436904461992
2020/11/17,13723.769530000001,13780.12012,13593.009769999999,13593.009769999999,13593.009769999999,4123400,13187.156055999998,12939.60205133333,85.5646305263078,85.63387320371244
2020/11/18,13628.419919999998,13773.29004,13608.71973,13773.29004,13773.29004,4140300,13277.695020999998,12975.23737033333,90.88019200465185,87.37110569112481
2020/11/19,13775.259769999999,13785.919919999998,13700.04004,13722.42969,13722.42969,3973800,13358.058008999997,13007.772689333331,87.44345655913867,87.96275969669945
2020/11/20,13702.58984,13726.21973,13666.07031,13716.44043,13716.44043,3869400,13432.349024999998,13035.414355999997,90.79373465064207,89.70579440481089
2020/11/23,13793.549809999999,13921.16016,13793.549809999999,13878.009769999999,13878.009769999999,4442800,13507.403028999997,13066.151009666664,86.78377055066521,88.34032058681534
2020/11/24,13918.83984,13951.169919999998,13798.32031,13807.12988,13807.12988,5153400,13579.944043999998,13094.81767633333,76.19997160352223,84.59249226827653
2020/11/25,13860.9502,13893.2002,13731.80957,13738.830080000002,13738.830080000002,5163800,13627.608008999998,13122.135026666663,56.76988112798559,73.25120776072437
